NDW:1.0
TTFW:1.0
DFPT:1.0
DFPAP:10.0
DFPMP:1.0
level,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
notchParamRand-58,true,1.00,13,356,10,1,507,78
notchParamRand-59,true,1.00,5,320,3,1,124,4
notchParamRand-60,true,1.00,4,314,2,1,125,3
notchParamRand-61,true,1.00,7,314,5,1,218,54
notchParamRand-62,true,1.00,13,324,11,1,522,194
notchParamRand-63,true,1.00,5,328,3,1,175,28
notchParamRand-64,true,1.00,8,312,6,1,263,129
notchParamRand-65,true,1.00,11,359,9,1,513,129
notchParamRand-66,true,1.00,27,337,25,1,1440,587
notchParamRand-67,true,1.00,4,306,2,1,110,3
notchParamRand-68,true,1.00,12,365,9,1,439,200
notchParamRand-69,true,1.00,4,294,2,1,103,3
notchParamRand-70,true,1.00,5,334,3,1,142,4
notchParamRand-71,true,1.00,6,329,4,1,213,76
notchParamRand-72,true,1.00,9,319,7,1,311,97
notchParamRand-73,true,1.00,22,341,20,1,870,216
notchParamRand-74,true,1.00,4,303,2,1,102,1
notchParamRand-75,true,1.00,4,294,2,1,100,1
notchParamRand-76,true,1.00,8,342,6,1,303,80
notchParamRand-77,true,1.00,16,342,14,1,570,124
notchParamRand-78,true,1.00,4,294,3,1,121,3
notchParamRand-79,true,1.00,5,300,3,1,135,23
notchParamRand-80,true,1.00,17,312,15,1,660,130
notchParamRand-81,true,1.00,4,306,2,1,108,1
notchParamRand-82,true,1.00,10,330,8,1,356,112
notchParamRand-83,true,1.00,19,343,17,1,820,210
notchParamRand-84,true,1.00,4,315,3,1,117,3
notchParamRand-85,true,1.00,4,294,2,1,99,1
notchParamRand-86,true,1.00,15,366,13,1,637,345
notchParamRand-87,true,1.00,5,338,3,1,171,24
notchParamRand-88,true,1.00,4,321,3,1,134,24
notchParamRand-89,true,1.00,9,300,8,1,354,124
notchParamRand-90,true,1.00,11,336,9,1,412,82
notchParamRand-91,true,1.00,13,307,11,1,420,120
notchParamRand-92,true,1.00,5,357,3,1,153,7
notchParamRand-93,true,1.00,8,318,6,1,240,99
notchParamRand-94,true,1.00,24,347,22,1,1070,379
notchParamRand-95,true,1.00,4,294,2,1,118,3
notchParamRand-96,true,1.00,8,342,6,1,343,194
notchParamRand-97,true,1.00,12,382,10,1,463,76
notchParamRand-98,true,1.00,16,306,14,1,609,107
notchParamRand-99,true,1.00,5,304,3,1,109,3
notchParamRand-100,true,1.00,5,336,3,1,184,33
ore-1,true,1.00,60,483,57,2,3102,754
ore-2,true,1.00,6,423,4,1,214,22
ore-3,true,1.00,16,474,13,1,671,188
ore-4,true,1.00,29,444,26,1,1414,498
ore-5,true,1.00,23,483,20,1,1094,270
ore-6,true,1.00,8,435,5,1,266,52
ore-7,true,1.00,14,399,12,1,677,440
ore-8,true,1.00,9,447,6,1,326,100
ore-9,true,1.00,25,494,22,1,1123,685
ore-10,true,1.00,233,455,230,7,12691,594
ore-11,true,1.00,17,529,13,1,692,136
ore-12,true,1.00,21,449,18,1,911,239
ore-13,true,1.00,629,472,626,19,38956,1032
ore-14,true,1.00,21,461,18,1,942,313
ore-15,true,1.00,20,444,17,1,834,201
ore-16,true,1.00,20,461,17,1,927,211
ore-17,true,1.00,24,446,21,1,1101,511
ore-18,true,1.00,1752,473,1749,53,88005,1162
ore-19,true,1.00,9,499,6,1,292,23
ore-20,true,1.00,11,474,8,1,395,35
ore-21,true,1.00,22,439,19,1,1004,392
ore-22,true,1.00,7,428,4,1,210,20
ore-23,true,1.00,22,433,19,1,1059,302
ore-24,true,1.00,17,471,14,1,786,112
ore-25,true,1.00,10,421,8,1,402,140
ore-26,true,1.00,8,428,5,1,252,26
ore-27,true,1.00,11,456,8,1,446,76
ore-28,true,1.00,7,438,5,1,242,27
ore-29,true,1.00,31,484,28,1,1644,788
ore-30,true,1.00,7,437,5,1,224,27
ore-31,true,1.00,19,427,16,1,872,575
ore-32,true,1.00,31,455,28,1,1517,513
ore-33,true,1.00,8,469,5,1,273,28
ore-34,true,1.00,18,451,15,1,711,260
ore-35,true,1.00,16,479,13,1,683,203
ore-36,true,1.00,27,433,24,1,1188,382
ore-37,true,1.00,7,419,4,1,219,18
ore-38,true,1.00,7,439,5,1,226,35
ore-39,true,1.00,21,487,18,1,939,506
ore-40,true,1.00,10,488,7,1,378,63
ore-41,true,1.00,23,466,20,1,892,290
ore-42,true,1.00,29,459,26,1,1410,245
ore-43,true,1.00,28,442,26,1,1358,308
ore-44,true,1.00,11,439,8,1,379,93
ore-45,true,1.00,14,488,11,1,568,113
ore-46,true,1.00,12,440,9,1,433,84
ore-47,true,1.00,8,413,5,1,269,40
ore-48,true,1.00,25,417,22,1,1161,448
ore-49,true,1.00,15,441,12,1,638,199
ore-50,true,1.00,16,427,13,1,692,232
ore-51,true,1.00,10,453,7,1,319,33
ore-52,true,1.00,8,466,5,1,258,23
ore-53,true,1.00,26,473,24,1,1136,266
ore-54,true,1.00,7,435,4,1,232,18
ore-55,true,1.00,13,416,11,1,527,124
ore-56,true,1.00,10,469,7,1,367,62
ore-57,true,1.00,26,459,23,1,1221,381
ore-58,true,1.00,27,445,25,1,1408,339
ore-59,true,1.00,11,481,7,1,414,128
ore-60,true,1.00,13,462,10,1,446,111
ore-61,true,1.00,11,457,8,1,363,106
ore-62,true,1.00,29,409,27,1,1405,553
ore-63,true,1.00,32,444,29,1,1553,206
ore-64,true,1.00,8,410,5,1,271,42
ore-65,true,1.00,14,449,11,1,616,158
ore-66,true,1.00,13,494,10,1,544,122
ore-67,true,1.00,11,412,9,1,467,66
ore-68,true,1.00,19,481,16,1,873,402
ore-69,true,1.00,48,424,46,2,2932,1216
ore-70,true,1.00,16,460,13,1,657,334
ore-71,true,1.00,13,449,11,1,510,127
ore-72,true,1.00,9,458,7,1,286,54
ore-73,true,1.00,96,469,93,3,4602,777
ore-74,true,1.00,25,454,22,1,1202,609
ore-75,true,1.00,26,453,23,1,1354,399
ore-76,true,1.00,6,435,4,1,211,11
ore-77,true,1.00,7,410,4,1,253,18
ore-78,true,1.00,24,422,21,1,1090,326
ore-79,true,1.00,9,507,6,1,341,46
ore-80,true,1.00,11,435,8,1,406,92
ore-81,true,1.00,13,487,9,1,456,60
ore-82,true,1.00,12,451,9,1,472,156
ore-83,true,1.00,24,453,22,1,1125,332
ore-84,true,1.00,24,440,22,1,1144,170
ore-85,true,1.00,15,454,12,1,695,198
ore-86,true,1.00,10,453,7,1,366,103
ore-87,true,1.00,16,440,13,1,764,442
ore-88,true,1.00,32,434,30,1,1589,544
ore-89,true,1.00,12,468,9,1,498,110
ore-90,true,1.00,25,404,22,1,1292,527
ore-91,true,1.00,20,400,17,1,906,278
ore-92,true,1.00,8,428,5,1,274,31
ore-93,true,1.00,35,447,32,1,1637,659
ore-94,true,1.00,23,473,20,1,1062,233
ore-95,true,1.00,19,426,16,1,730,210
ore-96,true,1.00,19,477,16,1,903,215
ore-97,true,1.00,13,431,10,1,585,118
ore-98,true,1.00,16,424,13,1,636,261
ore-99,true,1.00,22,444,19,1,1048,729
ore-100,true,1.00,66,422,63,2,3207,560
Mario-1,true,1.00,18,410,16,1,721,214
Mario-2,true,1.00,21,329,19,1,913,215
Mario-3,true,1.00,36,281,9,1,473,171
Mario-4,true,1.00,3947,487,3944,119,210157,1665
Mario-5,true,1.00,5980,466,5978,181,317228,1594
Mario-6,true,1.00,22,287,20,1,1105,325
Mario-7,true,1.00,4953,449,4951,150,248013,824
Mario-8,true,1.00,15,390,12,1,676,161
Mario-9,true,1.00,337,414,334,10,15086,483
Mario-10,true,1.00,13,281,11,1,650,334
Mario-11,true,1.00,860,446,858,26,45993,594
Mario-12,true,1.00,5253,654,5249,158,292432,926
Mario-13,true,1.00,5,299,3,1,127,9
Mario-14,true,1.00,8,343,5,1,326,56
Mario-15,true,1.00,11671,829,11668,353,575679,878
patternCount-1,true,1.00,7246,483,7244,219,510559,1749
patternCount-2,true,1.00,60,500,57,2,2942,359
patternCount-3,true,1.00,3078,447,3075,95,170209,1053
patternCount-4,true,1.00,9,444,6,1,338,86
patternCount-5,true,1.00,61,431,58,2,3118,746
patternCount-6,true,1.00,24,460,21,1,1061,203
patternCount-7,true,1.00,23,539,21,1,975,116
patternCount-8,true,1.00,95,562,91,3,4905,339
patternCount-9,true,1.00,34,513,32,1,1559,607
patternCount-10,true,1.00,32,504,29,1,1479,320
patternCount-11,true,1.00,20,487,18,1,971,515
patternCount-12,true,1.00,63,501,60,2,3216,736
patternCount-13,true,1.00,32,430,29,1,1579,281
patternCount-14,true,1.00,56,380,54,2,2854,437
patternCount-15,true,1.00,15,477,13,1,708,389
patternCount-16,true,1.00,32,456,29,1,1567,508
patternCount-17,true,1.00,13,447,11,1,597,87
patternCount-18,true,1.00,31,459,28,1,1537,268
patternCount-19,true,1.00,27,475,24,1,1285,243
patternCount-20,true,1.00,32,500,29,1,1444,224
patternCount-21,true,1.00,23,468,20,1,985,200
patternCount-22,true,1.00,4025,542,4022,121,218760,1541
patternCount-23,true,1.00,88,490,86,3,5011,323
patternCount-24,true,1.00,32,495,29,1,1593,365
patternCount-25,true,1.00,28,396,25,1,1190,310
patternCount-26,true,1.00,68,491,66,2,3400,598
patternCount-27,true,1.00,429,472,426,13,22659,977
patternCount-28,true,1.00,24,409,21,1,1086,343
patternCount-29,true,1.00,19,393,16,1,846,312
patternCount-30,true,1.00,13,451,10,1,562,131
patternCount-31,true,1.00,2272,459,2270,68,118044,883
patternCount-32,true,1.00,67,454,64,2,3328,596
patternCount-33,true,1.00,96,474,93,3,4769,744
patternCount-34,true,1.00,101,516,98,3,5138,654
patternCount-35,true,1.00,64,478,61,2,3280,615
patternCount-36,true,1.00,694,519,690,23,36639,539
patternCount-37,true,1.00,25,433,22,1,1085,154
patternCount-38,true,1.00,319,468,316,10,15838,457
patternCount-39,true,1.00,165,495,161,5,8388,519
patternCount-40,true,1.00,31,560,28,1,1512,535
patternCount-41,true,1.00,15,519,12,1,594,75
patternCount-42,true,1.00,19,514,16,1,814,184
patternCount-43,true,1.00,17,527,14,1,693,191
patternCount-44,true,1.00,62,477,59,2,2923,607
patternCount-45,true,1.00,30,508,27,1,1368,376
patternCount-46,true,1.00,28,523,25,1,1385,399
patternCount-47,true,1.00,29,529,25,1,1351,347
patternCount-48,true,1.00,19,437,17,1,907,257
patternCount-49,true,1.00,2356,467,2353,71,126407,1003
patternCount-50,true,1.00,32,527,29,1,1661,592
patternCount-51,true,1.00,18,466,15,1,807,147
patternCount-52,true,1.00,28,481,25,1,1365,542
patternCount-53,true,1.00,10,463,8,1,378,76
patternCount-54,true,1.00,15,502,12,1,654,250
patternCount-55,true,1.00,28,525,25,1,1416,582
patternCount-56,true,1.00,21,422,18,1,960,297
patternCount-57,true,1.00,19,436,16,1,833,170
patternCount-58,true,1.00,1889,528,1887,57,102670,499
patternCount-59,true,1.00,16,426,13,1,729,177
patternCount-60,true,1.00,23,472,20,1,1119,492
patternCount-61,true,1.00,35,445,33,1,1844,417
patternCount-62,true,1.00,11,444,9,1,423,73
patternCount-63,true,1.00,16,466,13,1,723,305
patternCount-64,true,1.00,34,469,31,1,1774,493
patternCount-65,true,1.00,20,451,17,1,880,253
patternCount-66,true,1.00,30,491,28,1,1389,834
patternCount-67,true,1.00,32,508,29,1,1504,392
patternCount-68,true,1.00,30,498,27,1,1437,277
patternCount-69,true,1.00,31,553,29,1,1577,741
patternCount-70,true,1.00,18,478,15,1,810,216
patternCount-71,true,1.00,30,501,28,1,1392,432
patternCount-72,true,1.00,18,388,16,1,750,289
patternCount-73,true,1.00,829,588,825,25,44515,816
patternCount-74,true,1.00,1052,597,1049,31,54976,786
patternCount-75,true,1.00,26,481,23,1,1215,155
patternCount-76,true,1.00,9,483,6,1,326,30
patternCount-77,true,1.00,24,487,21,1,1239,490
patternCount-78,true,1.00,19,486,16,1,941,335
patternCount-79,true,1.00,8,458,5,1,288,33
patternCount-80,true,1.00,797,517,794,24,42723,1305
patternCount-81,true,1.00,68,446,65,2,3515,623
patternCount-82,true,1.00,20,465,17,1,971,312
patternCount-83,true,1.00,1590,425,1587,48,86447,1131
patternCount-84,true,1.00,30,469,27,1,1360,243
patternCount-85,true,1.00,14,526,10,1,532,76
patternCount-86,true,1.00,27,509,23,1,1222,275
patternCount-87,true,1.00,22,441,19,1,902,348
patternCount-88,true,1.00,33,495,30,1,1578,587
patternCount-89,true,1.00,29,427,27,1,1431,422
patternCount-90,true,1.00,28,386,25,1,1376,340
patternCount-91,true,1.00,35,482,32,1,1645,197
patternCount-92,true,1.00,27,511,25,1,1257,284
patternCount-93,true,1.00,31,544,27,1,1370,291
patternCount-94,true,1.00,22,446,19,1,1083,317
patternCount-95,true,1.00,68,446,65,2,3628,708
patternCount-96,true,1.00,66,438,64,2,3095,288
patternCount-97,true,1.00,26,471,23,1,1311,492
patternCount-98,true,1.00,28,501,25,1,1382,540
patternCount-99,true,1.00,760,560,757,23,41898,865
patternCount-100,true,1.00,18,480,15,1,773,181
patternOccur-1,true,1.00,11,462,8,1,422,89
patternOccur-2,true,1.00,9,431,7,1,381,55
patternOccur-3,true,1.00,7,475,4,1,243,25
patternOccur-4,true,1.00,8,483,5,1,298,28
patternOccur-5,true,1.00,10,424,8,1,398,99
patternOccur-6,true,1.00,34,516,31,1,1721,912
patternOccur-7,true,1.00,11,515,8,1,446,48
patternOccur-8,true,1.00,15,502,12,1,654,185
patternOccur-9,true,1.00,26,520,23,1,1330,657
patternOccur-10,true,1.00,10,450,8,1,389,45
patternOccur-11,true,1.00,9,465,6,1,333,47
patternOccur-12,true,1.00,10,523,7,1,365,36
patternOccur-13,true,1.00,10,492,7,1,366,57
patternOccur-14,true,1.00,24,435,21,1,1210,305
patternOccur-15,true,1.00,8,422,6,1,284,30
patternOccur-16,true,1.00,22,479,19,1,1112,540
patternOccur-17,true,1.00,8,449,5,1,267,56
patternOccur-18,true,1.00,14,494,11,1,542,135
patternOccur-19,true,1.00,7647,463,7645,231,434880,805
patternOccur-20,true,1.00,11,462,8,1,508,153
patternOccur-21,true,1.00,18,487,15,1,795,195
patternOccur-22,true,1.00,14196,504,14195,432,997960,1797
patternOccur-23,true,1.00,19,473,16,1,826,217
patternOccur-24,true,1.00,16,484,11,1,585,253
patternOccur-25,true,1.00,14,513,11,1,601,155
patternOccur-26,true,1.00,10,405,8,1,417,142
patternOccur-27,true,1.00,16,506,13,1,707,132
patternOccur-28,true,1.00,16,493,13,1,725,412
patternOccur-29,true,1.00,10,508,7,1,368,54
patternOccur-30,true,1.00,19,447,18,1,878,199
patternOccur-31,true,1.00,8,461,5,1,254,12
patternOccur-32,true,1.00,22,501,19,1,966,358
patternOccur-33,true,1.00,18,457,15,1,841,183
patternOccur-34,true,1.00,8,471,5,1,281,25
patternOccur-35,true,1.00,16,525,13,1,683,342
patternOccur-36,true,1.00,9,489,6,1,324,27
patternOccur-37,true,1.00,11,506,8,1,433,44
patternOccur-38,true,1.00,10,481,7,1,388,56
patternOccur-39,true,1.00,11,417,9,1,492,180
patternOccur-40,true,1.00,12,468,9,1,501,101
patternOccur-41,true,1.00,9,499,6,1,309,39
patternOccur-42,true,1.00,34,500,31,1,1765,752
patternOccur-43,true,1.00,9,486,6,1,347,37
patternOccur-44,true,1.00,13,470,10,1,504,89
patternOccur-45,true,1.00,13,417,10,1,522,220
patternOccur-46,true,1.00,23,550,20,1,1122,322
patternOccur-47,true,1.00,65,523,62,2,3465,604
patternOccur-48,true,1.00,13,470,10,1,568,133
patternOccur-49,true,1.00,8,454,6,1,270,18
patternOccur-50,true,1.00,19,497,16,1,892,262
patternOccur-51,true,1.00,12,520,9,1,547,72
patternOccur-52,true,1.00,677,490,674,21,39007,631
patternOccur-53,true,1.00,18,432,16,1,919,241
patternOccur-54,true,1.00,8,479,5,1,292,34
patternOccur-55,true,1.00,28,486,25,1,1493,798
patternOccur-56,true,1.00,134,463,131,4,7087,640
patternOccur-57,true,1.00,19,480,16,1,908,473
patternOccur-58,true,1.00,18,451,15,1,887,560
patternOccur-59,true,1.00,11,460,9,1,483,206
patternOccur-60,true,1.00,20,578,17,1,947,234
patternOccur-61,true,1.00,7,433,4,1,244,35
patternOccur-62,true,1.00,9,462,6,1,363,38
patternOccur-63,true,1.00,8,500,5,1,317,19
patternOccur-64,true,1.00,14,537,11,1,599,232
patternOccur-65,true,1.00,15,443,13,1,701,334
patternOccur-66,true,1.00,24,507,21,1,1263,808
patternOccur-67,true,1.00,22,493,19,1,1025,242
patternOccur-68,true,1.00,17,483,14,1,771,181
patternOccur-69,true,1.00,431,520,428,13,25080,419
patternOccur-70,true,1.00,12424,540,12421,376,708376,814
patternOccur-71,true,1.00,19,472,16,1,967,456
patternOccur-72,true,1.00,6550,480,6548,198,370792,756
patternOccur-73,true,1.00,12,502,9,1,511,54
patternOccur-74,true,1.00,25,503,22,1,1158,137
patternOccur-75,true,1.00,11,498,8,1,438,105
patternOccur-76,true,1.00,10,443,8,1,403,73
patternOccur-77,true,1.00,17,509,14,1,770,326
patternOccur-78,true,1.00,14,515,11,1,615,129
patternOccur-79,true,1.00,15,505,12,1,670,220
patternOccur-80,true,1.00,18,554,0,1,716,126
patternOccur-81,true,1.00,246,484,243,8,16194,1253
patternOccur-82,true,1.00,20,467,17,1,863,387
patternOccur-83,true,1.00,20,505,17,1,906,303
patternOccur-84,true,1.00,20,457,17,1,860,313
patternOccur-85,true,1.00,11,499,6,1,374,79
patternOccur-86,true,1.00,22,482,19,1,1003,369
patternOccur-87,true,1.00,19,443,17,1,959,411
patternOccur-88,true,1.00,17,551,14,1,705,175
patternOccur-89,true,1.00,15,512,12,1,681,148
patternOccur-90,true,1.00,19,558,16,1,876,79
patternOccur-91,true,1.00,7,421,5,1,226,19
patternOccur-92,true,1.00,16,484,13,1,620,281
patternOccur-93,true,1.00,10,446,7,1,418,137
patternOccur-94,true,1.00,8687,485,8685,263,516134,235
patternOccur-95,true,1.00,29,468,26,1,1436,310
patternOccur-96,true,1.00,17,460,14,1,862,259
patternOccur-97,true,1.00,12,537,9,1,505,73
patternOccur-98,true,1.00,8521,497,8520,257,497075,1097
patternOccur-99,true,1.00,9,494,6,1,356,22
patternOccur-100,true,1.00,20,530,16,1,888,453
patternWeightCount-1,true,1.00,13,539,10,1,485,121
patternWeightCount-2,true,1.00,29,491,26,1,1471,638
patternWeightCount-3,true,1.00,8,436,5,1,246,32
patternWeightCount-4,true,1.00,20,438,18,1,961,376
patternWeightCount-5,true,1.00,35,509,33,1,1853,861
patternWeightCount-6,true,1.00,11,464,8,1,438,84
patternWeightCount-7,true,1.00,30,480,27,1,1552,770
patternWeightCount-8,true,1.00,6,388,4,1,230,18
patternWeightCount-9,true,1.00,11,467,8,1,372,91
patternWeightCount-10,true,1.00,7,470,4,1,258,25
patternWeightCount-11,true,1.00,10,441,8,1,416,108
patternWeightCount-12,true,1.00,19,489,18,1,985,378
patternWeightCount-13,true,1.00,25,406,22,1,1394,621
patternWeightCount-14,true,1.00,10,495,7,1,361,47
patternWeightCount-15,true,1.00,14,450,11,1,629,174
patternWeightCount-16,true,1.00,30,521,27,1,1615,998
patternWeightCount-17,true,1.00,24,453,21,1,1243,544
patternWeightCount-18,true,1.00,13,445,11,1,577,148
patternWeightCount-19,true,1.00,6,436,4,1,240,20
patternWeightCount-20,true,1.00,10,482,7,1,368,36
patternWeightCount-21,true,1.00,17,457,14,1,788,445
patternWeightCount-22,true,1.00,8,505,5,1,258,12
patternWeightCount-23,true,1.00,21,499,18,1,1052,432
patternWeightCount-24,true,1.00,13,441,10,1,517,118
patternWeightCount-25,true,1.00,9,499,6,1,315,25
patternWeightCount-26,true,1.00,10,495,8,1,347,43
patternWeightCount-27,true,1.00,13,507,10,1,587,143
patternWeightCount-28,true,1.00,8,445,5,1,260,22
patternWeightCount-29,true,1.00,26,454,23,1,1373,924
patternWeightCount-30,true,1.00,12,473,9,1,499,47
patternWeightCount-31,true,1.00,15,469,13,1,643,161
patternWeightCount-32,true,1.00,10,446,7,1,342,92
patternWeightCount-33,true,1.00,26,487,23,1,1360,696
patternWeightCount-34,true,1.00,10,456,7,1,397,86
patternWeightCount-35,true,1.00,8,468,5,1,278,58
patternWeightCount-36,true,1.00,13,483,9,1,582,257
patternWeightCount-37,true,1.00,15,437,13,1,729,342
patternWeightCount-38,true,1.00,23,561,20,1,1078,418
patternWeightCount-39,true,1.00,9,435,7,1,394,172
patternWeightCount-40,true,1.00,13,442,10,1,594,232
patternWeightCount-41,true,1.00,15,452,13,1,725,253
patternWeightCount-42,true,1.00,50,499,47,2,2703,364
patternWeightCount-43,true,1.00,8,447,5,1,269,24
patternWeightCount-44,true,1.00,11,557,8,1,374,28
patternWeightCount-45,true,1.00,23,557,20,1,1221,546
patternWeightCount-46,true,1.00,290,507,287,9,16901,1165
patternWeightCount-47,true,1.00,9,451,6,1,285,32
patternWeightCount-48,true,1.00,7,426,5,1,219,22
patternWeightCount-49,true,1.00,23,382,21,1,1130,593
patternWeightCount-50,true,1.00,60,420,57,2,3374,582
patternWeightCount-51,true,1.00,60,527,57,2,3249,610
patternWeightCount-52,true,1.00,7,445,4,1,238,15
patternWeightCount-53,true,1.00,9,484,6,1,335,51
patternWeightCount-54,true,1.00,8,478,5,1,315,47
patternWeightCount-55,true,1.00,11,441,8,1,493,274
patternWeightCount-56,true,1.00,9,493,6,1,314,33
patternWeightCount-57,true,1.00,7,430,4,1,223,25
patternWeightCount-58,true,1.00,12,500,9,1,499,228
patternWeightCount-59,true,1.00,13,448,11,1,589,234
patternWeightCount-60,true,1.00,16,492,13,1,752,198
patternWeightCount-61,true,1.00,17,449,15,1,878,624
patternWeightCount-62,true,1.00,15,477,13,1,650,249
patternWeightCount-63,true,1.00,14,501,11,1,642,187
patternWeightCount-64,true,1.00,9,438,7,1,349,84
patternWeightCount-65,true,1.00,13,499,9,1,519,230
patternWeightCount-66,true,1.00,9,473,6,1,271,21
patternWeightCount-67,true,1.00,8,445,5,1,264,25
patternWeightCount-68,true,1.00,8,448,5,1,250,19
patternWeightCount-69,true,1.00,12,493,9,1,487,122
patternWeightCount-70,true,1.00,24,480,21,1,1216,448
patternWeightCount-71,true,1.00,7,429,5,1,243,17
patternWeightCount-72,true,1.00,31,469,31,1,1628,756
patternWeightCount-73,true,1.00,11,498,8,1,418,73
patternWeightCount-74,true,1.00,8,485,5,1,270,17
patternWeightCount-75,true,1.00,14,482,11,1,611,300
patternWeightCount-76,true,1.00,12,451,9,1,522,203
patternWeightCount-77,true,1.00,14,480,11,1,706,244
patternWeightCount-78,true,1.00,12,460,9,1,536,133
patternWeightCount-79,true,1.00,7,454,5,1,237,25
patternWeightCount-80,true,1.00,10,499,7,1,375,57
patternWeightCount-81,true,1.00,18,461,15,1,758,137
patternWeightCount-82,true,1.00,9,460,6,1,308,61
patternWeightCount-83,true,1.00,8,423,5,1,253,19
patternWeightCount-84,true,1.00,29,462,26,1,1569,466
patternWeightCount-85,true,1.00,15,492,12,1,668,183
patternWeightCount-86,true,1.00,18,449,16,1,969,282
patternWeightCount-87,true,1.00,15,483,12,1,693,285
patternWeightCount-88,true,1.00,26,499,23,1,1329,558
patternWeightCount-89,true,1.00,8,422,5,1,278,41
patternWeightCount-90,true,1.00,14,527,12,1,617,84
patternWeightCount-91,true,1.00,14,476,11,1,662,388
patternWeightCount-92,true,1.00,12,527,9,1,441,79
patternWeightCount-93,true,1.00,10,506,7,1,393,41
patternWeightCount-94,true,1.00,16,444,13,1,743,354
patternWeightCount-95,true,1.00,7,445,4,1,214,21
patternWeightCount-96,true,1.00,7,406,5,1,221,29
patternWeightCount-97,true,1.00,10,457,7,1,392,105
patternWeightCount-98,true,1.00,10,512,7,1,411,87
patternWeightCount-99,true,1.00,9,473,6,1,298,34
patternWeightCount-100,true,1.00,13,463,11,1,628,164
